year,countycode,party,cand,votes,FIPS,,,,,,
2012,13,DEM,OBAMA,221,25,,,,,,
2012,13,DEM,OBAMA,197,25,,,,,,
2012,13,DEM,OBAMA,202,25,,,,,,
2012,13,DEM,OBAMA,97,25,,,,,,
2012,13,DEM,OBAMA,241,25,,,,,,
2012,13,DEM,OBAMA,234,25,,,,,,
2012,13,DEM,OBAMA,249,25,,,,,,
2012,13,DEM,OBAMA,254,25,,,,,,
2012,13,DEM,OBAMA,114,25,,,,,,
2012,13,DEM,OBAMA,58,25,,,,,,
2012,13,GRN,STEIN,0,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,4,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,4,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,0,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,0,25,,,,,,
2012,13,GRN,STEIN,5,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,5,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,7,25,,,,,,
2012,13,GRN,STEIN,4,25,,,,,,
2012,13,GRN,STEIN,6,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,5,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,0,25,,,,,,
2012,13,GRN,STEIN,4,25,,,,,,
2012,13,GRN,STEIN,1,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,6,25,,,,,,
2012,13,GRN,STEIN,7,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,4,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,3,25,,,,,,
2012,13,GRN,STEIN,5,25,,,,,,
2012,13,GRN,STEIN,2,25,,,,,,
2012,13,GRN,STEIN,0,25,,,,,,
2012,13,LIB,JOHNSON,9,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,8,25,,,,,,
2012,13,LIB,JOHNSON,6,25,,,,,,
2012,13,LIB,JOHNSON,6,25,,,,,,
2012,13,LIB,JOHNSON,0,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,10,25,,,,,,
2012,13,LIB,JOHNSON,11,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,9,25,,,,,,
2012,13,LIB,JOHNSON,3,25,,,,,,
2012,13,LIB,JOHNSON,4,25,,,,,,
2012,13,LIB,JOHNSON,2,25,,,,,,
2012,13,LIB,JOHNSON,3,25,,,,,,
2012,13,LIB,JOHNSON,16,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,1,25,,,,,,
2012,13,LIB,JOHNSON,3,25,,,,,,
2012,13,LIB,JOHNSON,11,25,,,,,,
2012,13,LIB,JOHNSON,9,25,,,,,,
2012,13,LIB,JOHNSON,4,25,,,,,,
2012,13,LIB,JOHNSON,10,25,,,,,,
2012,13,LIB,JOHNSON,8,25,,,,,,
2012,13,LIB,JOHNSON,15,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,1,25,,,,,,
2012,13,LIB,JOHNSON,10,25,,,,,,
2012,13,LIB,JOHNSON,16,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,9,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,6,25,,,,,,
2012,13,LIB,JOHNSON,15,25,,,,,,
2012,13,LIB,JOHNSON,3,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,6,25,,,,,,
2012,13,LIB,JOHNSON,8,25,,,,,,
2012,13,LIB,JOHNSON,7,25,,,,,,
2012,13,LIB,JOHNSON,4,25,,,,,,
2012,13,LIB,JOHNSON,4,25,,,,,,
2012,13,LIB,JOHNSON,16,25,,,,,,
2012,13,LIB,JOHNSON,6,25,,,,,,
2012,13,LIB,JOHNSON,8,25,,,,,,
2012,13,LIB,JOHNSON,11,25,,,,,,
2012,13,LIB,JOHNSON,5,25,,,,,,
2012,13,LIB,JOHNSON,3,25,,,,,,
2012,14,REP,ROMNEY,181,27,,,,,,
2012,14,REP,ROMNEY,377,27,,,,,,
2012,14,REP,ROMNEY,153,27,,,,,,
2012,14,REP,ROMNEY,370,27,,,,,,
2012,14,REP,ROMNEY,347,27,,,,,,
2012,14,REP,ROMNEY,1070,27,,,,,,
2012,14,REP,ROMNEY,151,27,,,,,,
2012,14,REP,ROMNEY,324,27,,,,,,
2012,14,REP,ROMNEY,490,27,,,,,,
2012,14,REP,ROMNEY,123,27,,,,,,
2012,14,REP,ROMNEY,390,27,,,,,,
2012,14,REP,ROMNEY,571,27,,,,,,
2012,14,REP,ROMNEY,871,27,,,,,,
2012,14,REP,ROMNEY,839,27,,,,,,
2012,14,REP,ROMNEY,478,27,,,,,,
2012,14,REP,ROMNEY,12,27,,,,,,
2012,14,REP,ROMNEY,113,27,,,,,,
2012,14,REP,ROMNEY,552,27,,,,,,
2012,14,REP,ROMNEY,678,27,,,,,,
2012,14,REP,ROMNEY,568,27,,,,,,
2012,14,REP,ROMNEY,344,27,,,,,,
2012,14,REP,ROMNEY,301,27,,,,,,
2012,14,REP,ROMNEY,277,27,,,,,,
2012,14,REP,ROMNEY,563,27,,,,,,
2012,14,REP,ROMNEY,763,27,,,,,,
2012,14,REP,ROMNEY,646,27,,,,,,
2012,14,REP,ROMNEY,313,27,,,,,,
2012,14,REP,ROMNEY,889,27,,,,,,
2012,14,REP,ROMNEY,859,27,,,,,,
2012,14,REP,ROMNEY,744,27,,,,,,
2012,14,REP,ROMNEY,271,27,,,,,,
2012,14,REP,ROMNEY,183,27,,,,,,
2012,14,REP,ROMNEY,432,27,,,,,,
2012,14,REP,ROMNEY,380,27,,,,,,
2012,14,REP,ROMNEY,313,27,,,,,,
2012,14,REP,ROMNEY,191,27,,,,,,
2012,14,REP,ROMNEY,92,27,,,,,,
2012,14,REP,ROMNEY,274,27,,,,,,
2012,14,REP,ROMNEY,180,27,,,,,,
2012,14,REP,ROMNEY,626,27,,,,,,
2012,14,REP,ROMNEY,914,27,,,,,,
2012,14,REP,ROMNEY,280,27,,,,,,
2012,14,REP,ROMNEY,405,27,,,,,,
2012,14,REP,ROMNEY,637,27,,,,,,
2012,14,REP,ROMNEY,298,27,,,,,,
2012,14,REP,ROMNEY,270,27,,,,,,
2012,14,REP,ROMNEY,162,27,,,,,,
2012,14,REP,ROMNEY,133,27,,,,,,
2012,14,REP,ROMNEY,159,27,,,,,,
2012,14,REP,ROMNEY,461,27,,,,,,
2012,14,REP,ROMNEY,721,27,,,,,,
2012,14,REP,ROMNEY,44,27,,,,,,
2012,14,REP,ROMNEY,513,27,,,,,,
2012,14,REP,ROMNEY,99,27,,,,,,
2012,14,REP,ROMNEY,111,27,,,,,,
2012,14,REP,ROMNEY,202,27,,,,,,
2012,14,REP,ROMNEY,290,27,,,,,,
2012,14,REP,ROMNEY,165,27,,,,,,
2012,14,REP,ROMNEY,171,27,,,,,,
2012,14,REP,ROMNEY,477,27,,,,,,
2012,14,REP,ROMNEY,547,27,,,,,,
2012,14,REP,ROMNEY,394,27,,,,,,
2012,14,REP,ROMNEY,448,27,,,,,,
2012,14,REP,ROMNEY,249,27,,,,,,
2012,14,REP,ROMNEY,699,27,,,,,,
2012,14,REP,ROMNEY,417,27,,,,,,
2012,14,REP,ROMNEY,620,27,,,,,,
2012,14,REP,ROMNEY,648,27,,,,,,
2012,14,REP,ROMNEY,320,27,,,,,,
2012,14,REP,ROMNEY,364,27,,,,,,
2012,14,REP,ROMNEY,176,27,,,,,,
2012,14,REP,ROMNEY,165,27,,,,,,
2012,14,REP,ROMNEY,124,27,,,,,,
2012,14,REP,ROMNEY,415,27,,,,,,
2012,14,REP,ROMNEY,321,27,,,,,,
2012,14,REP,ROMNEY,264,27,,,,,,
2012,14,REP,ROMNEY,94,27,,,,,,
2012,14,REP,ROMNEY,184,27,,,,,,
2012,14,REP,ROMNEY,228,27,,,,,,
2012,14,REP,ROMNEY,129,27,,,,,,
2012,14,REP,ROMNEY,284,27,,,,,,
2012,14,REP,ROMNEY,254,27,,,,,,
2012,14,REP,ROMNEY,372,27,,,,,,
2012,14,REP,ROMNEY,279,27,,,,,,
2012,14,REP,ROMNEY,479,27,,,,,,
2012,14,REP,ROMNEY,103,27,,,,,,
2012,14,REP,ROMNEY,506,27,,,,,,
2012,14,REP,ROMNEY,824,27,,,,,,
2012,14,REP,ROMNEY,283,27,,,,,,
2012,14,DEM,OBAMA,288,27,,,,,,
2012,14,DEM,OBAMA,246,27,,,,,,
2012,14,DEM,OBAMA,241,27,,,,,,
2012,14,DEM,OBAMA,258,27,,,,,,
2012,14,DEM,OBAMA,446,27,,,,,,
2012,14,DEM,OBAMA,598,27,,,,,,
2012,14,DEM,OBAMA,108,27,,,,,,
2012,14,DEM,OBAMA,137,27,,,,,,
2012,14,DEM,OBAMA,213,27,,,,,,
2012,14,DEM,OBAMA,70,27,,,,,,
2012,14,DEM,OBAMA,218,27,,,,,,
2012,14,DEM,OBAMA,698,27,,,,,,
2012,14,DEM,OBAMA,885,27,,,,,,
2012,14,DEM,OBAMA,670,27,,,,,,
2012,14,DEM,OBAMA,536,27,,,,,,
2012,14,DEM,OBAMA,22,27,,,,,,
2012,14,DEM,OBAMA,61,27,,,,,,
2012,14,DEM,OBAMA,499,27,,,,,,
2012,14,DEM,OBAMA,583,27,,,,,,
2012,14,DEM,OBAMA,668,27,,,,,,
2012,14,DEM,OBAMA,556,27,,,,,,
2012,14,DEM,OBAMA,636,27,,,,,,
2012,14,DEM,OBAMA,588,27,,,,,,
2012,14,DEM,OBAMA,383,27,,,,,,
2012,14,DEM,OBAMA,780,27,,,,,,
2012,14,DEM,OBAMA,352,27,,,,,,
2012,14,DEM,OBAMA,203,27,,,,,,
2012,14,DEM,OBAMA,600,27,,,,,,
2012,14,DEM,OBAMA,768,27,,,,,,
2012,14,DEM,OBAMA,749,27,,,,,,
2012,14,DEM,OBAMA,143,27,,,,,,
2012,14,DEM,OBAMA,128,27,,,,,,
2012,14,DEM,OBAMA,214,27,,,,,,
2012,14,DEM,OBAMA,277,27,,,,,,
2012,14,DEM,OBAMA,149,27,,,,,,
2012,14,DEM,OBAMA,128,27,,,,,,
2012,14,DEM,OBAMA,49,27,,,,,,
2012,14,DEM,OBAMA,154,27,,,,,,
2012,14,DEM,OBAMA,170,27,,,,,,
2012,14,DEM,OBAMA,795,27,,,,,,
2012,14,DEM,OBAMA,712,27,,,,,,
2012,14,DEM,OBAMA,450,27,,,,,,
2012,14,DEM,OBAMA,942,27,,,,,,
2012,14,DEM,OBAMA,909,27,,,,,,
2012,14,DEM,OBAMA,138,27,,,,,,
2012,14,DEM,OBAMA,151,27,,,,,,
2012,14,DEM,OBAMA,144,27,,,,,,
2012,14,DEM,OBAMA,148,27,,,,,,
2012,14,DEM,OBAMA,91,27,,,,,,
2012,14,DEM,OBAMA,242,27,,,,,,
2012,14,DEM,OBAMA,377,27,,,,,,
2012,14,DEM,OBAMA,51,27,,,,,,
2012,14,DEM,OBAMA,326,27,,,,,,
2012,14,DEM,OBAMA,75,27,,,,,,
2012,14,DEM,OBAMA,78,27,,,,,,
2012,14,DEM,OBAMA,141,27,,,,,,
2012,14,DEM,OBAMA,179,27,,,,,,
2012,14,DEM,OBAMA,80,27,,,,,,
2012,14,DEM,OBAMA,93,27,,,,,,
2012,14,DEM,OBAMA,320,27,,,,,,
2012,14,DEM,OBAMA,270,27,,,,,,
2012,14,DEM,OBAMA,268,27,,,,,,
2012,14,DEM,OBAMA,319,27,,,,,,
2012,14,DEM,OBAMA,131,27,,,,,,
2012,14,DEM,OBAMA,1002,27,,,,,,
2012,14,DEM,OBAMA,801,27,,,,,,
2012,14,DEM,OBAMA,924,27,,,,,,
2012,14,DEM,OBAMA,1166,27,,,,,,
2012,14,DEM,OBAMA,547,27,,,,,,
2012,14,DEM,OBAMA,498,27,,,,,,
2012,14,DEM,OBAMA,254,27,,,,,,
2012,14,DEM,OBAMA,455,27,,,,,,
2012,14,DEM,OBAMA,349,27,,,,,,
2012,14,DEM,OBAMA,710,27,,,,,,
2012,14,DEM,OBAMA,789,27,,,,,,
2012,14,DEM,OBAMA,611,27,,,,,,
2012,14,DEM,OBAMA,310,27,,,,,,
2012,14,DEM,OBAMA,403,27,,,,,,
2012,14,DEM,OBAMA,575,27,,,,,,
2012,14,DEM,OBAMA,404,27,,,,,,
2012,14,DEM,OBAMA,356,27,,,,,,
2012,14,DEM,OBAMA,428,27,,,,,,
2012,14,DEM,OBAMA,588,27,,,,,,
2012,14,DEM,OBAMA,90,27,,,,,,
2012,14,DEM,OBAMA,167,27,,,,,,
2012,14,DEM,OBAMA,36,27,,,,,,
2012,14,DEM,OBAMA,248,27,,,,,,
2012,14,DEM,OBAMA,470,27,,,,,,
2012,14,DEM,OBAMA,93,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,5,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,9,27,,,,,,
2012,14,GRN,STEIN,12,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,5,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,10,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,7,27,,,,,,
2012,14,GRN,STEIN,5,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,5,27,,,,,,
2012,14,GRN,STEIN,7,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,9,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,9,27,,,,,,
2012,14,GRN,STEIN,11,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,13,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,11,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,7,27,,,,,,
2012,14,GRN,STEIN,9,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,10,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,10,27,,,,,,
2012,14,GRN,STEIN,9,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,8,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,13,27,,,,,,
2012,14,GRN,STEIN,11,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,12,27,,,,,,
2012,14,GRN,STEIN,6,27,,,,,,
2012,14,GRN,STEIN,3,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,4,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,GRN,STEIN,2,27,,,,,,
2012,14,GRN,STEIN,1,27,,,,,,
2012,14,GRN,STEIN,0,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,1,27,,,,,,
2012,14,LIB,JOHNSON,11,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,26,27,,,,,,
2012,14,LIB,JOHNSON,25,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,1,27,,,,,,
2012,14,LIB,JOHNSON,1,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,23,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,12,27,,,,,,
2012,14,LIB,JOHNSON,19,27,,,,,,
2012,14,LIB,JOHNSON,12,27,,,,,,
2012,14,LIB,JOHNSON,15,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,8,27,,,,,,
2012,14,LIB,JOHNSON,20,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,13,27,,,,,,
2012,14,LIB,JOHNSON,24,27,,,,,,
2012,14,LIB,JOHNSON,13,27,,,,,,
2012,14,LIB,JOHNSON,5,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,5,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,3,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,13,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,37,27,,,,,,
2012,14,LIB,JOHNSON,17,27,,,,,,
2012,14,LIB,JOHNSON,5,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,6,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,2,27,,,,,,
2012,14,LIB,JOHNSON,10,27,,,,,,
2012,14,LIB,JOHNSON,8,27,,,,,,
2012,14,LIB,JOHNSON,10,27,,,,,,
2012,14,LIB,JOHNSON,15,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,49,27,,,,,,
2012,14,LIB,JOHNSON,28,27,,,,,,
2012,14,LIB,JOHNSON,40,27,,,,,,
2012,14,LIB,JOHNSON,49,27,,,,,,
2012,14,LIB,JOHNSON,36,27,,,,,,
2012,14,LIB,JOHNSON,26,27,,,,,,
2012,14,LIB,JOHNSON,15,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,13,27,,,,,,
2012,14,LIB,JOHNSON,27,27,,,,,,
2012,14,LIB,JOHNSON,38,27,,,,,,
2012,14,LIB,JOHNSON,14,27,,,,,,
2012,14,LIB,JOHNSON,10,27,,,,,,
2012,14,LIB,JOHNSON,9,27,,,,,,
2012,14,LIB,JOHNSON,12,27,,,,,,
2012,14,LIB,JOHNSON,7,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,15,27,,,,,,
2012,14,LIB,JOHNSON,22,27,,,,,,
2012,14,LIB,JOHNSON,5,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,LIB,JOHNSON,0,27,,,,,,
2012,14,LIB,JOHNSON,8,27,,,,,,
2012,14,LIB,JOHNSON,12,27,,,,,,
2012,14,LIB,JOHNSON,4,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
2012,14,OTH,WRITE-IN,0,27,,,,,,
