year,countycode,party,cand,votes,FIPS
2008,46,REP,MCCAIN,635,91
2008,46,REP,MCCAIN,457,91
2008,46,REP,MCCAIN,752,91
2008,46,REP,MCCAIN,641,91
2008,46,REP,MCCAIN,499,91
2008,46,REP,MCCAIN,411,91
2008,46,REP,MCCAIN,358,91
2008,46,REP,MCCAIN,579,91
2008,46,REP,MCCAIN,446,91
2008,46,REP,MCCAIN,299,91
2008,46,REP,MCCAIN,225,91
2008,46,REP,MCCAIN,431,91
2008,46,REP,MCCAIN,424,91
2008,46,REP,MCCAIN,1132,91
2008,46,REP,MCCAIN,845,91
2008,46,REP,MCCAIN,1088,91
2008,46,REP,MCCAIN,1054,91
2008,46,REP,MCCAIN,115,91
2008,46,REP,MCCAIN,280,91
2008,46,REP,MCCAIN,484,91
2008,46,REP,MCCAIN,364,91
2008,46,REP,MCCAIN,324,91
2008,46,REP,MCCAIN,281,91
2008,46,REP,MCCAIN,504,91
2008,46,REP,MCCAIN,250,91
2008,46,REP,MCCAIN,240,91
2008,46,REP,MCCAIN,416,91
2008,46,REP,MCCAIN,520,91
2008,46,REP,MCCAIN,213,91
2008,46,REP,MCCAIN,420,91
2008,46,REP,MCCAIN,419,91
2008,46,REP,MCCAIN,325,91
2008,46,REP,MCCAIN,493,91
2008,46,REP,MCCAIN,180,91
2008,46,REP,MCCAIN,430,91
2008,46,REP,MCCAIN,342,91
2008,46,REP,MCCAIN,415,91
2008,46,REP,MCCAIN,369,91
2008,46,REP,MCCAIN,383,91
2008,46,REP,MCCAIN,522,91
2008,46,REP,MCCAIN,320,91
2008,46,REP,MCCAIN,480,91
2008,46,REP,MCCAIN,316,91
2008,46,REP,MCCAIN,289,91
2008,46,REP,MCCAIN,501,91
2008,46,REP,MCCAIN,284,91
2008,46,REP,MCCAIN,289,91
2008,46,REP,MCCAIN,478,91
2008,46,REP,MCCAIN,276,91
2008,46,REP,MCCAIN,196,91
2008,46,REP,MCCAIN,264,91
2008,46,REP,MCCAIN,213,91
2008,46,REP,MCCAIN,161,91
2008,46,REP,MCCAIN,155,91
2008,46,REP,MCCAIN,179,91
2008,46,REP,MCCAIN,215,91
2008,46,REP,MCCAIN,253,91
2008,46,REP,MCCAIN,207,91
2008,46,REP,MCCAIN,241,91
2008,46,REP,MCCAIN,414,91
2008,46,REP,MCCAIN,350,91
2008,46,REP,MCCAIN,150,91
2008,46,REP,MCCAIN,314,91
2008,46,REP,MCCAIN,443,91
2008,46,REP,MCCAIN,801,91
2008,46,REP,MCCAIN,1163,91
2008,46,REP,MCCAIN,833,91
2008,46,REP,MCCAIN,639,91
2008,46,REP,MCCAIN,809,91
2008,46,REP,MCCAIN,401,91
2008,46,REP,MCCAIN,739,91
2008,46,REP,MCCAIN,506,91
2008,46,REP,MCCAIN,493,91
2008,46,REP,MCCAIN,540,91
2008,46,REP,MCCAIN,451,91
2008,46,REP,MCCAIN,870,91
2008,46,REP,MCCAIN,452,91
2008,46,REP,MCCAIN,222,91
2008,46,REP,MCCAIN,365,91
2008,46,REP,MCCAIN,333,91
2008,46,REP,MCCAIN,491,91
2008,46,REP,MCCAIN,363,91
2008,46,REP,MCCAIN,232,91
2008,46,REP,MCCAIN,119,91
2008,46,REP,MCCAIN,360,91
2008,46,REP,MCCAIN,333,91
2008,46,REP,MCCAIN,72,91
2008,46,REP,MCCAIN,119,91
2008,46,REP,MCCAIN,242,91
2008,46,REP,MCCAIN,139,91
2008,46,REP,MCCAIN,236,91
2008,46,REP,MCCAIN,382,91
2008,46,REP,MCCAIN,308,91
2008,46,REP,MCCAIN,357,91
2008,46,REP,MCCAIN,405,91
2008,46,REP,MCCAIN,200,91
2008,46,REP,MCCAIN,218,91
2008,46,REP,MCCAIN,248,91
2008,46,REP,MCCAIN,122,91
2008,46,REP,MCCAIN,167,91
2008,46,REP,MCCAIN,207,91
2008,46,REP,MCCAIN,183,91
2008,46,REP,MCCAIN,206,91
2008,46,REP,MCCAIN,175,91
2008,46,REP,MCCAIN,217,91
2008,46,REP,MCCAIN,297,91
2008,46,REP,MCCAIN,316,91
2008,46,REP,MCCAIN,204,91
2008,46,REP,MCCAIN,333,91
2008,46,REP,MCCAIN,33,91
2008,46,REP,MCCAIN,48,91
2008,46,REP,MCCAIN,414,91
2008,46,REP,MCCAIN,151,91
2008,46,REP,MCCAIN,181,91
2008,46,REP,MCCAIN,392,91
2008,46,REP,MCCAIN,246,91
2008,46,REP,MCCAIN,224,91
2008,46,REP,MCCAIN,221,91
2008,46,REP,MCCAIN,211,91
2008,46,REP,MCCAIN,213,91
2008,46,REP,MCCAIN,242,91
2008,46,REP,MCCAIN,561,91
2008,46,REP,MCCAIN,560,91
2008,46,REP,MCCAIN,721,91
2008,46,REP,MCCAIN,367,91
2008,46,REP,MCCAIN,403,91
2008,46,REP,MCCAIN,556,91
2008,46,REP,MCCAIN,444,91
2008,46,REP,MCCAIN,517,91
2008,46,REP,MCCAIN,912,91
2008,46,REP,MCCAIN,590,91
2008,46,REP,MCCAIN,546,91
2008,46,REP,MCCAIN,764,91
2008,46,REP,MCCAIN,691,91
2008,46,REP,MCCAIN,410,91
2008,46,REP,MCCAIN,507,91
2008,46,REP,MCCAIN,637,91
2008,46,REP,MCCAIN,421,91
2008,46,REP,MCCAIN,293,91
2008,46,REP,MCCAIN,401,91
2008,46,REP,MCCAIN,848,91
2008,46,REP,MCCAIN,620,91
2008,46,REP,MCCAIN,709,91
2008,46,REP,MCCAIN,536,91
2008,46,REP,MCCAIN,655,91
2008,46,REP,MCCAIN,618,91
2008,46,REP,MCCAIN,834,91
2008,46,REP,MCCAIN,696,91
2008,46,REP,MCCAIN,838,91
2008,46,REP,MCCAIN,454,91
2008,46,REP,MCCAIN,688,91
2008,46,REP,MCCAIN,840,91
2008,46,REP,MCCAIN,462,91
2008,46,REP,MCCAIN,545,91
2008,46,REP,MCCAIN,624,91
2008,46,REP,MCCAIN,1159,91
2008,46,REP,MCCAIN,785,91
2008,46,REP,MCCAIN,183,91
2008,46,REP,MCCAIN,319,91
2008,46,REP,MCCAIN,106,91
2008,46,REP,MCCAIN,589,91
2008,46,REP,MCCAIN,1087,91
2008,46,REP,MCCAIN,838,91
2008,46,REP,MCCAIN,137,91
2008,46,REP,MCCAIN,221,91
2008,46,REP,MCCAIN,206,91
2008,46,REP,MCCAIN,138,91
2008,46,REP,MCCAIN,93,91
2008,46,REP,MCCAIN,39,91
2008,46,REP,MCCAIN,249,91
2008,46,REP,MCCAIN,36,91
2008,46,REP,MCCAIN,210,91
2008,46,REP,MCCAIN,215,91
2008,46,REP,MCCAIN,168,91
2008,46,REP,MCCAIN,330,91
2008,46,REP,MCCAIN,195,91
2008,46,REP,MCCAIN,207,91
2008,46,REP,MCCAIN,236,91
2008,46,REP,MCCAIN,554,91
2008,46,REP,MCCAIN,903,91
2008,46,REP,MCCAIN,978,91
2008,46,REP,MCCAIN,475,91
2008,46,REP,MCCAIN,414,91
2008,46,REP,MCCAIN,301,91
2008,46,REP,MCCAIN,344,91
2008,46,REP,MCCAIN,317,91
2008,46,REP,MCCAIN,33,91
2008,46,REP,MCCAIN,56,91
2008,46,REP,MCCAIN,496,91
2008,46,REP,MCCAIN,277,91
2008,46,REP,MCCAIN,134,91
2008,46,REP,MCCAIN,258,91
2008,46,REP,MCCAIN,483,91
2008,46,REP,MCCAIN,123,91
2008,46,REP,MCCAIN,65,91
2008,46,REP,MCCAIN,114,91
2008,46,REP,MCCAIN,173,91
2008,46,REP,MCCAIN,448,91
2008,46,REP,MCCAIN,486,91
2008,46,REP,MCCAIN,398,91
2008,46,REP,MCCAIN,422,91
2008,46,REP,MCCAIN,147,91
2008,46,REP,MCCAIN,361,91
2008,46,REP,MCCAIN,470,91
2008,46,REP,MCCAIN,706,91
2008,46,REP,MCCAIN,347,91
2008,46,REP,MCCAIN,375,91
2008,46,REP,MCCAIN,791,91
2008,46,REP,MCCAIN,220,91
2008,46,REP,MCCAIN,889,91
2008,46,REP,MCCAIN,960,91
2008,46,REP,MCCAIN,960,91
2008,46,REP,MCCAIN,960,91
2008,46,REP,MCCAIN,477,91
2008,46,REP,MCCAIN,419,91
2008,46,REP,MCCAIN,291,91
2008,46,REP,MCCAIN,463,91
2008,46,REP,MCCAIN,176,91
2008,46,REP,MCCAIN,134,91
2008,46,REP,MCCAIN,136,91
2008,46,REP,MCCAIN,430,91
2008,46,REP,MCCAIN,384,91
2008,46,REP,MCCAIN,208,91
2008,46,REP,MCCAIN,338,91
2008,46,REP,MCCAIN,290,91
2008,46,REP,MCCAIN,161,91
2008,46,REP,MCCAIN,310,91
2008,46,REP,MCCAIN,346,91
2008,46,REP,MCCAIN,110,91
2008,46,REP,MCCAIN,364,91
2008,46,REP,MCCAIN,570,91
2008,46,REP,MCCAIN,538,91
2008,46,REP,MCCAIN,383,91
2008,46,REP,MCCAIN,511,91
2008,46,REP,MCCAIN,513,91
2008,46,REP,MCCAIN,485,91
2008,46,REP,MCCAIN,569,91
2008,46,REP,MCCAIN,690,91
2008,46,REP,MCCAIN,348,91
2008,46,REP,MCCAIN,426,91
2008,46,REP,MCCAIN,886,91
2008,46,REP,MCCAIN,282,91
2008,46,REP,MCCAIN,293,91
2008,46,REP,MCCAIN,293,91
2008,46,REP,MCCAIN,362,91
2008,46,REP,MCCAIN,265,91
2008,46,REP,MCCAIN,327,91
2008,46,REP,MCCAIN,313,91
2008,46,REP,MCCAIN,159,91
2008,46,REP,MCCAIN,374,91
2008,46,REP,MCCAIN,295,91
2008,46,REP,MCCAIN,242,91
2008,46,REP,MCCAIN,296,91
2008,46,REP,MCCAIN,117,91
2008,46,REP,MCCAIN,188,91
2008,46,REP,MCCAIN,385,91
2008,46,REP,MCCAIN,76,91
2008,46,REP,MCCAIN,183,91
2008,46,REP,MCCAIN,419,91
2008,46,REP,MCCAIN,278,91
2008,46,REP,MCCAIN,0,91
2008,46,REP,MCCAIN,301,91
2008,46,REP,MCCAIN,461,91
2008,46,REP,MCCAIN,197,91
2008,46,REP,MCCAIN,861,91
2008,46,REP,MCCAIN,507,91
2008,46,REP,MCCAIN,431,91
2008,46,REP,MCCAIN,413,91
2008,46,REP,MCCAIN,838,91
2008,46,REP,MCCAIN,468,91
2008,46,REP,MCCAIN,544,91
2008,46,REP,MCCAIN,790,91
2008,46,REP,MCCAIN,810,91
2008,46,REP,MCCAIN,399,91
2008,46,REP,MCCAIN,430,91
2008,46,REP,MCCAIN,275,91
2008,46,REP,MCCAIN,661,91
2008,46,REP,MCCAIN,335,91
2008,46,REP,MCCAIN,639,91
2008,46,REP,MCCAIN,349,91
2008,46,REP,MCCAIN,352,91
2008,46,REP,MCCAIN,591,91
2008,46,REP,MCCAIN,539,91
2008,46,REP,MCCAIN,602,91
2008,46,REP,MCCAIN,198,91
2008,46,REP,MCCAIN,351,91
2008,46,REP,MCCAIN,772,91
2008,46,REP,MCCAIN,140,91
2008,46,REP,MCCAIN,160,91
2008,46,REP,MCCAIN,376,91
2008,46,REP,MCCAIN,377,91
2008,46,REP,MCCAIN,268,91
2008,46,REP,MCCAIN,291,91
2008,46,REP,MCCAIN,360,91
2008,46,REP,MCCAIN,202,91
2008,46,REP,MCCAIN,344,91
2008,46,REP,MCCAIN,310,91
2008,46,REP,MCCAIN,307,91
2008,46,REP,MCCAIN,584,91
2008,46,REP,MCCAIN,373,91
2008,46,REP,MCCAIN,590,91
2008,46,REP,MCCAIN,428,91
2008,46,REP,MCCAIN,518,91
2008,46,REP,MCCAIN,1101,91
2008,46,REP,MCCAIN,664,91
2008,46,REP,MCCAIN,1052,91
2008,46,REP,MCCAIN,781,91
2008,46,REP,MCCAIN,1008,91
2008,46,REP,MCCAIN,1176,91
2008,46,REP,MCCAIN,1006,91
2008,46,REP,MCCAIN,340,91
2008,46,REP,MCCAIN,666,91
2008,46,REP,MCCAIN,356,91
2008,46,REP,MCCAIN,386,91
2008,46,REP,MCCAIN,336,91
2008,46,REP,MCCAIN,490,91
2008,46,REP,MCCAIN,350,91
2008,46,REP,MCCAIN,480,91
2008,46,REP,MCCAIN,280,91
2008,46,REP,MCCAIN,555,91
2008,46,REP,MCCAIN,412,91
2008,46,REP,MCCAIN,552,91
2008,46,REP,MCCAIN,451,91
2008,46,REP,MCCAIN,226,91
2008,46,REP,MCCAIN,557,91
2008,46,REP,MCCAIN,554,91
2008,46,REP,MCCAIN,369,91
2008,46,REP,MCCAIN,292,91
2008,46,REP,MCCAIN,433,91
2008,46,REP,MCCAIN,465,91
2008,46,REP,MCCAIN,1210,91
2008,46,REP,MCCAIN,413,91
2008,46,REP,MCCAIN,345,91
2008,46,REP,MCCAIN,292,91
2008,46,REP,MCCAIN,389,91
2008,46,REP,MCCAIN,380,91
2008,46,REP,MCCAIN,384,91
2008,46,REP,MCCAIN,316,91
2008,46,REP,MCCAIN,338,91
2008,46,REP,MCCAIN,358,91
2008,46,REP,MCCAIN,430,91
2008,46,REP,MCCAIN,662,91
2008,46,REP,MCCAIN,659,91
2008,46,REP,MCCAIN,639,91
2008,46,REP,MCCAIN,833,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,14,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,19,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,15,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,15,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,15,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,13,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,14,91
2008,46,IND,NADER,14,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,18,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,15,91
2008,46,IND,NADER,13,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,16,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,9,91
2008,46,IND,NADER,11,91
2008,46,IND,NADER,12,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,10,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,8,91
2008,46,IND,NADER,17,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,1,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,IND,NADER,2,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,0,91
2008,46,IND,NADER,4,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,7,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,6,91
2008,46,IND,NADER,3,91
2008,46,IND,NADER,5,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,0,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,5,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,5,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,5,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,1,91
2008,46,LIB,BARR,2,91
2008,46,LIB,BARR,3,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,5,91
2008,46,LIB,BARR,4,91
2008,46,LIB,BARR,4,91
